ResourceID,Analysis Color & Principal Mineralogical Composition,Analysis Compilation Date,Analysis Compiler,Analysis Crystal Orientation,Analysis MGS (mm),Analysis Microfabric,Analysis Name,Analysis Provenance Hypothesis,Analysis Sampling Date,Analysis Secondary Minerals & Accessories,Analysis Shape of Crystal's Borders,Analysis Texture,Cathodoluminescence Description,Identifier Content,Identifier Type,Isotopes Delta13C,Isotopes Delta18O,Luminescence Image,Luminescence Intensity,Luminescence Reference Image,Related Object,Related Object Withdrawal Point,Sliced Section Nicol incrociati,Sliced Section Nicol paralleli,TEMP SAMPLE
9eed94c2-4993-875c-d66b-d460b231ebe9,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""364bd461-cd3b-439c-897e-238bb5bc6c2c"", ""inverseOntologyProperty"": """"}]",assente,2.2,Eteroblastico,H13_076,Hierapolis–Gök Dere,2013-09-01,Pl: +++,"rettilinei, curvi","Leggera deformazione delle geminazioni polisintetiche, con alcuni tripli giunti","Tessitura eterogenea, a macchie",Marmora,internal identifier,0.94,-8.07,/files/uploadedfiles/crt_DSCN3367_H13_076.JPG,bassa/media/alta,,"[{""resourceId"": ""1624c0c4-6f43-a1b0-4109-76d7689ba9f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""941b7a73-081c-4a54-b6b0-29ec1ad71cfe"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3372_H13_076.JPG,/files/uploadedfiles/crt_DSCN3369_H13_076.JPG,"[{""resourceId"": ""baddb247-7d9c-cf8e-2e81-2ab8a6aa77a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9d58841-f042-40f9-b3e4-d7788dac88ad"", ""inverseOntologyProperty"": """"}]"
9f974966-d789-2f73-21c7-3019e3d6960f,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fc2e38f4-2e75-4cb9-9c1c-86a0e6f18d5a"", ""inverseOntologyProperty"": """"}]",assente,2.2,Eteroblastico,H13_077,Marmar Tepe,2013-09-01,"Q: ±
Gr: +++","curvi, suturati","Tipo malta, leggera deformazione delle geminazioni polisintetiche, matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.49,-4.64,/files/uploadedfiles/crt_DSCN2250_H13_077.JPG,molto bassa/bassa,,"[{""resourceId"": ""bbd3711e-d8f0-cacb-7a85-76f8f3b120a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ec6e674-16fc-40ad-90cd-c331f3809508"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2255_H13_077.JPG,/files/uploadedfiles/crt_DSCN2252_H13_077.JPG,"[{""resourceId"": ""20d2be66-cfa3-357b-7545-2f5ba747db9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4e1b128b-67a5-497b-a79a-ac95306a7bcb"", ""inverseOntologyProperty"": """"}]"
9fc3b981-c398-3cab-6c6e-bc1b4cc57a54,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""169ea776-51c1-44b1-81a2-0c05946ce54f"", ""inverseOntologyProperty"": """"}]",assente,2.2,Eteroblastico,H13_087,Marmar Tepe,2013-09-01,Gr: +,suturati,"A mosaico, debolmente lineata, leggera deformazione delle geminazioni polisintetiche, matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,1.82,-3.34,,molto bassa,,"[{""resourceId"": ""92b5a757-a1b6-fe74-4729-3d46b2d78ca9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6b7ee0c-f626-43b4-bb57-2312545024cd"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""10f5b447-fc95-7710-43d7-60204106cff6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9053c083-c9db-4b08-94e7-c5c9df5bd452"", ""inverseOntologyProperty"": """"}]"
a016fa5a-8876-b528-62ce-c7db885458a5,Grigio; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5665dda9-88a4-4986-a650-271e0fa37476"", ""inverseOntologyProperty"": """"}]",assente,2.2,Eteroblastico/omeoblastico,M1BIS_3,,2013-09-01,"Q: ±
Gr: ++","curvi, talvolta suturati
","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,0.67,-2.99,/files/uploadedfiles/crt_DSCN1127_M1BIS_3.JPG,molto bassa,/files/uploadedfiles/crt_DSCN1124_M1BIS_3.JPG,"[{""resourceId"": ""fd0e7de5-1ea8-fada-91ab-fcb38be50415"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8815b507-3993-46b0-b1f6-bdf8fc0edc20"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1130_M1BIS_3.JPG,/files/uploadedfiles/crt_DSCN1126_M1BIS_3.JPG,"[{""resourceId"": ""bdde8672-bc50-6c99-e170-fc2a794631b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""342bef00-1847-4649-b93b-0d1da3b4046f"", ""inverseOntologyProperty"": """"}]"
a0b95df9-27b5-b1f9-c7c2-939761f24141,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""254b8179-33c9-4a0b-999f-359c5d22991e"", ""inverseOntologyProperty"": """"}]",presente,1.8,Eteroblastico,H13_204,Marmar Tepe,2013-09-01,Gr: +,suturati,"A mosaico, con matrice di calcite microcristallina",Tessitura omogenea,Marmora,internal identifier,2.57,-2.71,/files/uploadedfiles/crt_DSCN1472_H13_204.JPG,molto bassa,,"[{""resourceId"": ""6892d1eb-08fa-b23a-d02b-d02191d209c8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""71094b7a-632d-429e-bcd0-61489c96c540"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1477_H13_204.JPG,/files/uploadedfiles/crt_DSCN1474_H13_204.JPG,"[{""resourceId"": ""98830f43-e3f5-d946-a36f-ce8731fa0aae"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f532b997-99bc-4fdb-ac09-91633ad1c316"", ""inverseOntologyProperty"": """"}]"
a128457b-b461-19f7-c4af-42c21b9f6956,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de848d1b-64fe-4d35-bdfd-5ed01f60f42f"", ""inverseOntologyProperty"": """"}]",assente,2.0,Eteroblastico/omeoblastico,D3_B_7,Hierapolis–Gök Dere,2013-09-09,Pl: ++,"rettilinei, curvi","A mosaico, matrice microcristallina tra i bordi dei cristalli, alcuni tripli giunti","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,1.51,-7.51,,media/alta,,"[{""resourceId"": ""7bfd5b53-3f0a-95a3-f998-4fe9e797d17d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7f924581-cce0-4b43-9b88-7c62d0f786e0"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""203268e9-7eb0-605e-7a81-6dc3207e2e0c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aa2a4e59-c9ca-45b3-a78d-450f56fa5a2a"", ""inverseOntologyProperty"": """"}]"
a16146c8-51fe-438d-bac0-98abb0cd3552,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d4abfb94-3ceb-4161-b386-679552c47c9d"", ""inverseOntologyProperty"": """"}]",assente,3.1,Eteroblastico/omeoblastico,M5BIS_3,,2013-09-01,"Q: ±
Gr: ++
OP: +","golfi, curvi, suturati",Granoblastica,Tessitura omogenea,Marmora,internal identifier,1.9,-3.6,/files/uploadedfiles/crt_DSCN1259_M5BIS_3.JPG,molto bassa,/files/uploadedfiles/crt_DSCN1250_M5BIS_3.JPG,"[{""resourceId"": ""1346dc7a-3ae5-2e99-d293-43e1658c2827"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0eb2feb2-418e-4506-86c9-abcbfc814820"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1261_M5BIS_3.JPG,/files/uploadedfiles/crt_DSCN1252_M5BIS_3.JPG,"[{""resourceId"": ""4f5662fa-4a21-6e9b-bac0-b0d8e17a13d7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2bf57d8b-cd15-4548-b8ec-c85426ceb65e"", ""inverseOntologyProperty"": """"}]"
a207b8f8-f163-a969-16a9-6d3a3aa0e47a,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3724617b-f639-4036-bab0-67d175b8f47d"", ""inverseOntologyProperty"": """"}]",assente,3.2,Eteroblastico,H13_135,"Marmar Tepe,Thiounta",2013-09-01,Gr: ++,"curvi, suturati","A mosaico, talvolta con matrice microcristallina tra i cristalli di calcite, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.11,-3.66,,molto bassa,,"[{""resourceId"": ""d0c168d3-b246-69a5-247a-84dd5053888c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""426c0987-d303-4a18-bf4f-f13e16b77b89"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""88da7aa1-46d5-6fd9-eb90-9e078846789a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9963a7ec-1135-4bce-bd40-9329af1d4a14"", ""inverseOntologyProperty"": """"}]"
a2c1ffbe-1dd4-bf90-3cae-065da5a1e924,Bianco; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f3bc7b70-4242-4365-bc78-39f01a0a06d0"", ""inverseOntologyProperty"": """"}]",assente,,,CL10A,,2005-08-29,,,,,Marmora,internal identifier,2.63,-3.27,,,,"[{""resourceId"": ""383f1d22-b0cd-d77d-831f-0cfde6b94bf3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcf0e641-2146-4bb0-8326-a066b182b527"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""b2dcd0c4-a735-0c97-6f67-bdd801f38f32"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2524b13b-ce6f-4855-ac0e-94b910180a0a"", ""inverseOntologyProperty"": """"}]"
a2cbbb8f-a4d0-33a9-aff3-67c4550ac458,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b29da20f-a73a-4ec3-8dba-9594c43d892b"", ""inverseOntologyProperty"": """"}]",assente,2.5,Omeoblastico,J50,,2005-08-29,"Km: ±
Gr: +",curvi,"A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,1.9,-3.14,,molto bassa/bassa,,"[{""resourceId"": ""bf3d6f18-16a7-565a-8002-bb7b9d3ee345"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ebac47a-1605-4775-b003-d7d7ed7fdbc9"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""53a6cb39-03de-2fb5-5c66-58f9036f3f75"", ""ontologyProperty"": """", ""resourceXresourceId"": ""acb2c348-adff-465a-a386-1375d0ad958d"", ""inverseOntologyProperty"": """"}]"
a41b90b0-6181-6083-28cf-e306c61cf5fd,"Bianco; Calcite, con presenza di Dolomite",2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""008177d9-7786-40d5-85a5-d722d869a653"", ""inverseOntologyProperty"": """"}]",assente,2.8,Eteroblastico,H13_036,"Marmar Tepe,Thiounta",2013-09-01,Gr: +,"curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche, rari tripli giunti",Tessitura omogenea,Marmora,internal identifier,1.66,-5.62,/files/uploadedfiles/crt_DSCN0876_H13_036.JPG,molto bassa,,"[{""resourceId"": ""389ccbdb-b734-d2d3-7139-78191ce75128"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3116096f-6c48-4df0-8c23-b428dc3b39ef"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0881_H13_036.JPG,/files/uploadedfiles/crt_DSCN0878_H13_036.JPG,"[{""resourceId"": ""fbee3803-2933-35f4-bbc2-d6a965bf992c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1dfa8a64-0bbe-4c6e-89fa-f13350c70f46"", ""inverseOntologyProperty"": """"}]"
a58deed2-4633-eb89-6310-bcc5a6310728,Bianco/grigio; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ed59020-b0de-4bdb-9d4c-4a476007b1fa"", ""inverseOntologyProperty"": """"}]",assente,3.6,Eteroblastico,H13_022,Marmar Tepe,2013-09-01,Gr: +,suturati,"A mosaico, leggera deformazione delle geminazioni polisintetiche, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,1.66,-4.57,/files/uploadedfiles/crt_DSCN0727_H13_022.JPG,molto bassa/bassa,,"[{""resourceId"": ""4a5f1d0e-d71f-1362-3e7d-99c8039c0514"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba79885d-22e9-493c-b8d8-20bb1d7e2c53"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0736_H13_022.JPG,/files/uploadedfiles/crt_DSCN0729_H13_022.JPG,"[{""resourceId"": ""3b2df91d-9d5b-1e88-b50f-5bd465a0d7af"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5059fa85-38e0-4d0a-906f-47dd918bb149"", ""inverseOntologyProperty"": """"}]"
a6b8c751-5239-004d-26ba-60ad1885c3e5,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5962722a-4c6c-4f49-992d-5089f6eaab9a"", ""inverseOntologyProperty"": """"}]",presente,2.0,Eteroblastico,H13_057,"Marmar Tepe,Thiounta",2013-09-01,Gr: +,"curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche, con matrice microcristallina tra i cristalli di calcite",Tessitura omogenea,Marmora,internal identifier,2.26,-3.1,/files/uploadedfiles/crt_DSCN0997_H13_057.JPG,molto bassa/bassa,,"[{""resourceId"": ""a2592976-26a3-e643-7dde-6ab9861ca9ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14e026ee-ac8b-492a-a83c-8d79a9cb1f46"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1005_H13_057.JPG,/files/uploadedfiles/crt_DSCN0999_H13_057.JPG,"[{""resourceId"": ""37e5d291-9bc6-eb2a-bdc0-00aec44db5e4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""abd47686-d632-4cf1-b0ff-f2cd58280975"", ""inverseOntologyProperty"": """"}]"
a738d8bd-8add-3724-76f3-d9c5c7abf175,"Grigio; calcite, con presenza di Dolomite",2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1f272353-7855-4e19-baa2-11d0ba1d7aaa"", ""inverseOntologyProperty"": """"}]",,3.4,Omeoblastico,C04,,2005-08-29,Gr: +,"golfi, curvi, suturati","A mosaico, grandi resti di porfiroclasti di calcite in una matrice più fina",,Marmora,internal identifier,1.85,-3.63,,,,"[{""resourceId"": ""b075f696-56f5-8d19-9b07-c195e8816a81"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8a09fe24-e007-4535-bace-29dee19f9917"", ""inverseOntologyProperty"": """"}]",,,,"[{""resourceId"": ""df8e60e2-ae79-5572-b439-b8ec94d39b57"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8f6852b-93c6-40cb-a9d2-7430e80825a2"", ""inverseOntologyProperty"": """"}]"
a73db0aa-de66-6ec2-cb7a-39ee11a3dad8,Bianco/striato; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b24c4a15-a9f6-438b-a34f-b24e96d39dbc"", ""inverseOntologyProperty"": """"}]",assente,,,MT62_2,,2013-09-03,,,,,Marmora,internal identifier,2.65,-5.01,/files/uploadedfiles/crt_DSCN2492_MT62_2.JPG,,/files/uploadedfiles/crt_DSCN2489_MT62_2.JPG,"[{""resourceId"": ""8d162986-5366-cecd-7aa4-5253bb920642"", ""ontologyProperty"": """", ""resourceXresourceId"": ""315abd24-0a7b-4e1c-a789-b36ca4fa18c9"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2494_MT62_2.JPG,/files/uploadedfiles/crt_DSCN2491_MT62_2.JPG,"[{""resourceId"": ""c0b332e0-17d7-568d-1d11-8385b12fbfa1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0460e5c2-0943-459b-a707-bc639ddc1c82"", ""inverseOntologyProperty"": """"}]"
a7479745-d0b0-a68d-dbf6-43864be3726c,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""687b6aed-38a6-40fb-ac5d-2380841dc0e3"", ""inverseOntologyProperty"": """"}]",presente,1.8,Eteroblastico,H13_168,"Aphrodisias,Marmar Tepe,Thiounta",2013-09-01,Gr: +,"rettilinei, curvi","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.21,-3.48,/files/uploadedfiles/crt_DSCN1351_H13_168.JPG,molto bassa,,"[{""resourceId"": ""d084eade-5a8d-3795-2af4-b74542c831df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ae01825-d94e-4bbd-a97f-d685d86302bb"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1356_H13_168.JPG,/files/uploadedfiles/crt_DSCN1353_H13_168.JPG,"[{""resourceId"": ""8eea70c6-5327-50f1-58c3-418111ad79a9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30c41cb2-2896-4ce3-9e76-4f922166a29f"", ""inverseOntologyProperty"": """"}]"
a796b1dc-126e-c74c-f56a-04c5d1fe7569,"Bianco; Calcite, con presenza di Dolomite",2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""26ac5c78-99e8-46f1-a521-5778aa41daea"", ""inverseOntologyProperty"": """"}]",assente,2.6,Eteroblastico/omeoblastico,A7,,2005-08-29,"Q: ±
Km: ±
Pl: ±
OP: +","rettilinei, golfi, curvi","A mosaico, interconnessa","Tessitura eterogenea, a macchie, con maggiore luminescenza concentrata nei bordi dei cristalli",Marmora,internal identifier,2.68,-2.38,/files/uploadedfiles/crt_A7.jpg,molto bassa/bassa/media/alta,,"[{""resourceId"": ""54e4d43d-572f-c13a-bef2-9e65b1cd6796"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8af3694-d428-481a-9b12-7e38e6a53ef1"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN3504_A7.JPG,/files/uploadedfiles/crt_DSCN3502_A7.JPG,"[{""resourceId"": ""82aa4c49-a952-bdb4-a151-e87a11117df3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d8251961-f9c3-4ee3-a969-fd6e72506baf"", ""inverseOntologyProperty"": """"}]"
a89a0977-f8e3-d93f-1c13-52a79a82c154,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""05a01cec-ad96-40d6-8fd3-858414e6323c"", ""inverseOntologyProperty"": """"}]",assente,3.2,Eteroblastico,H13_141,Marmar Tepe,2013-09-01,"Pl: +
Gr: +","golfi, curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche","Tessitura eterogenea, a macchie",Marmora,internal identifier,2.71,-3.63,/files/uploadedfiles/crt_DSCN1162_H13_141.JPG,molto bassa/bassa/media,,"[{""resourceId"": ""69236332-e549-2cd2-a480-c8a7721fe3d9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbf26173-68af-4df9-9ae0-4bcef6d78a3a"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1171_H13_141.JPG,/files/uploadedfiles/crt_DSCN1164_H13_141.JPG,"[{""resourceId"": ""a137ed14-63bd-65e7-aa23-5e0254798e74"", ""ontologyProperty"": """", ""resourceXresourceId"": ""837e8143-d1a7-489d-a888-5e5a5d35e358"", ""inverseOntologyProperty"": """"}]"
a8a1ab3c-88c3-b68c-28ea-3df248412cec,Bianco/striato; Calcite,2016-02-20,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1e3a358a-6d96-4b1d-91fd-191323046586"", ""inverseOntologyProperty"": """"}]",presente,,,MT60_2,,2013-09-03,,,,,Marmora,internal identifier,2.98,-3.16,/files/uploadedfiles/crt_DSCN2466_MT60_2.JPG,,,"[{""resourceId"": ""fe13017a-39af-a90e-6a8a-64d21c4f9255"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fb0a1f48-6f7d-4ec3-9318-ba39d3d31632"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2471_MT60_2.JPG,/files/uploadedfiles/crt_DSCN2468_MT60_2.JPG,"[{""resourceId"": ""7785c041-af7b-d07a-aa37-74865a981ad8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""379469df-e462-4c24-9d8e-f11f88545903"", ""inverseOntologyProperty"": """"}]"
a90c81be-24b2-9a60-17b8-825566d5f6bd,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de0059e0-78b2-492c-a276-c9fb02da6c1c"", ""inverseOntologyProperty"": """"}]",assente,3.4,Eteroblastico,H13_184,Marmar Tepe,2013-09-01,"Q: ±
Km: +
Pl: ±
Gr: +++
OP: ++","curvi, suturati","A mosaico, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,2.51,-5.92,/files/uploadedfiles/crt_DSCN2948_H13_184.JPG,molto bassa,,"[{""resourceId"": ""a6948cba-fb4e-4d93-598d-14aceb783502"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59f0a788-3f78-459b-a164-c455897e62e2"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2953_H13_184.JPG,/files/uploadedfiles/crt_DSCN2950_H13_184.JPG,"[{""resourceId"": ""18b6ac47-fd25-a426-4814-1a1b5e3e4abb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a869641b-59a9-4839-abf8-dd93f1a8ba5f"", ""inverseOntologyProperty"": """"}]"
a9114997-f8b2-be41-7415-2e5c1f126667,Bianco; Calcite,2016-10-02,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7afdb9f-e9da-4bfd-b0cf-6eb97ebab67c"", ""inverseOntologyProperty"": """"}]",assente,2.7,Eteroblastico,H13_134,"Marmar Tepe,Thiounta",2013-09-01,Gr: ++++,"curvi, suturati","A mosaico, talvolta con matrice microcristallina tra i cristalli di calcite, leggera deformazione delle geminazioni polisintetiche",Tessitura omogenea,Marmora,internal identifier,1.46,-3.49,/files/uploadedfiles/crt_DSCN1101_H13_134.JPG,molto bassa,,"[{""resourceId"": ""60cecc0b-6f08-7a3b-10b1-c1dfb463d02a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4763cc8e-5d84-4d9f-be4b-1e5bbee3fd9e"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN1106_H13_134.JPG,/files/uploadedfiles/crt_DSCN1103_H13_134.JPG,"[{""resourceId"": ""dd5eb2b7-8889-d415-7d98-df3869c1ec76"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f7d5d1e3-fd4c-4bca-afd8-9af53370adc6"", ""inverseOntologyProperty"": """"}]"
aa04bf39-9b5f-2973-4aad-4883d2cfbe8d,Bianco; Calcite,2016-10-18,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ec1f5f7-6f27-411f-8fbf-c5d2716ad84d"", ""inverseOntologyProperty"": """"}]",presente,2.7,Eteroblastico,TH3_2,Marmar Tepe,2013-09-05,Gr: +,curvi,"A mosaico, debolmente orientata, leggera deformazione delle geminazioni polisintetiche, con tripli giunti",,Marmora,internal identifier,0.79,-3.17,/files/uploadedfiles/crt_DSCN2534_TH3_2.JPG,,,"[{""resourceId"": ""d3127340-ae17-65fe-3b43-47237d34fb04"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09cffbe9-a743-49e4-ba52-4c67f0cbba70"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN2539_TH3_2.JPG,/files/uploadedfiles/crt_DSCN2536_TH3_2.JPG,"[{""resourceId"": ""d0759ef8-5300-478e-161a-42e47030874e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78b87862-a11a-4492-b6a0-508fe4d7282c"", ""inverseOntologyProperty"": """"}]"
aa5e3c88-f6da-4f6f-ae17-c9e262b7b60e,Bianco; Calcite,2016-10-10,"[{""resourceId"": ""efd518bd-4fc3-9cdc-e9d9-139f25a78dec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50886027-dc66-4adb-b568-f1cbf889176d"", ""inverseOntologyProperty"": """"}]",assente,4.8,Eteroblastico,H13_020,"Thiounta,Marmar Tepe",2013-09-01,Gr: ++,"curvi, suturati","A mosaico, matrice microcristallina tra i bordi dei cristalli",Tessitura omogenea,Marmora,internal identifier,2.21,-3.07,/files/uploadedfiles/crt_DSCN0717_H13_020.JPG,molto bassa,,"[{""resourceId"": ""7de7581b-1176-1b90-f3be-c8345b594d7a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e517177d-6ec4-49e7-88e9-5b99315aca29"", ""inverseOntologyProperty"": """"}]",,/files/uploadedfiles/crt_DSCN0722_H13_020.JPG,/files/uploadedfiles/crt_DSCN0719_H13_020.JPG,"[{""resourceId"": ""98aa5b82-5848-c153-009f-8c9b88e8e71b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""533559e9-6686-4d16-be1e-7c58b1e54690"", ""inverseOntologyProperty"": """"}]"
